,StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
335,905761,4,20002057,1,2022,Duncan Robinson,MIA,SF,68,20000004,2022-06-20T23:13:41,79,557.1,841,3,119.5,299.1,16.4,23.0,23.9,42.0,23.4,95.6,257.1,15.3,21.0,25.1,34.4,4.1,73.7,83.6,0.2,1.7000000000000002,1.0,53.1,17.3,2.4,24.7,82.8,355.6,310.2,23.6,2.2,1.6,0.2,0.1,1.3,3.0,580.1,621.4,580.1,43.7,0.0,0.0,621.4,False,,Scrambled
336,905031,10,20002058,1,2022,Yuta Watanabe,TOR,SF,4,20000010,2022-06-20T23:13:41,38,140.0,183,4,23.1,56.9,16.7,20.9,11.9,24.3,20.3,11.1,32.5,14.1,4.1,16.5,24.7,3.1,30.5,37.9,0.7000000000000001,3.2,1.9,3.6,1.9,2.7,3.2,15.7,67.2,64.1,21.6,2.2,1.1,0.2,0.6000000000000001,1.8,2.9,151.2,152.6,151.2,-21.0,0.30000000000000004,0.0,152.6,False,,Scrambled
337,935859,27,20002080,1,2022,Wenyen Gabriel,LAL,PF,5,20000027,2022-06-20T23:13:41,26,121.3,147,19,22.2,45.3,20.2,21.7,19.0,33.8,23.1,1.4,11.5,11.8,10.3,17.3,24.5,16.1,23.9,40.0,2.0,2.9,2.5,2.4,0.8,1.9,2.7,28.0,58.1,52.9,22.6,2.5,0.9,0.1,0.5,1.9,3.0,127.9,128.9,127.9,18.1,0.2,0.0,128.9,False,,Scrambled
338,904124,27,20002081,1,2022,Kendrick Nunn,LAL,PG,0,20000027,2022-06-20T23:13:41,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
339,941680,3,20002088,1,2022,Justin Tillman,ATL,PF,0,20000003,2022-06-20T23:13:41,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
340,935008,5,20002102,1,2022,B.J. Johnson,ORL,PF,0,20000005,2022-06-20T23:13:41,4,19.0,26,3,1.9,10.3,18.1,21.4,1.2,2.5,19.2,0.7000000000000001,1.7000000000000002,16.5,0.0,0.0,0.0,1.0,1.5,2.5,1.7000000000000002,2.6,2.2,0.0,0.0,0.2,0.0,0.7000000000000001,10.7,10.3,21.4,2.6,0.0,0.0,0.2,0.0,3.0,19.4,20.1,19.4,-4.9,0.0,0.0,20.1,False,,Scrambled
341,928171,23,20002109,1,2022,Gary Clark,NO,PF,1,20000023,2022-06-20T23:13:41,38,109.6,156,1,13.6,36.3,15.4,22.0,0.8,3.1,11.5,11.5,28.8,16.5,1.2,1.7000000000000002,28.8,3.9,27.6,37.1,1.1,3.4,2.2,3.1,2.2,1.2,1.7000000000000002,3.4,41.6,38.1,22.5,2.2,1.1,0.30000000000000004,0.30000000000000004,1.7000000000000002,2.0,117.8,119.3,117.8,-7.4,0.0,0.0,119.3,False,,Scrambled
342,936383,25,20002118,1,2022,Theo Pinson,DAL,SG,0,20000025,2022-06-20T23:13:41,20,44.4,61,3,2.4,16.1,14.8,20.1,0.7000000000000001,1.5,18.3,1.7000000000000002,12.4,13.7,1.7000000000000002,1.7000000000000002,41.2,0.30000000000000004,3.2,3.6,0.30000000000000004,2.4,1.3,2.9,0.8,0.30000000000000004,0.8,2.0,19.8,17.9,22.7,2.3,2.7,0.30000000000000004,0.2,1.8,2.5,47.3,47.9,47.3,-16.9,0.0,0.0,47.9,False,,Scrambled
343,942883,21,20002120,1,2022,Dakota Mathias,MEM,SG,0,20000021,2022-06-20T23:13:41,6,2.0,3,2,0.30000000000000004,1.0,13.7,20.6,0.0,0.0,0.0,0.30000000000000004,1.0,13.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0,2.2,1.1,0.2,0.2,0.0,0.0,0.2,1.0,1.0,20.6,2.3,1.3,0.5,0.0,0.0,2.6,2.2,2.2,2.2,-4.5,0.0,0.0,2.2,False,,Scrambled
344,904990,9,20002122,1,2022,Kelan Martin,BOS,PF,1,20000009,2022-06-20T23:13:41,30,123.0,185,15,28.8,70.5,16.9,19.5,19.8,39.6,20.6,3.7,30.9,12.1,1.5,2.2,28.5,2.9,15.7,22.7,0.7000000000000001,1.5,1.1,3.6,2.2,1.5,2.4,14.8,70.5,72.8,19.9,2.0,1.2,0.2,0.30000000000000004,1.2,3.2,132.0,131.5,132.0,-21.8,0.0,0.0,131.5,False,,Scrambled
345,905001,16,20002127,1,2022,Jordan McLaughlin,MIN,PG,3,20000016,2022-06-20T23:13:41,62,293.3,370,1,36.3,82.4,18.1,21.0,25.1,47.4,21.8,11.1,35.0,13.1,12.4,16.5,30.9,3.7,29.7,38.7,0.4,1.5,0.9,74.2,23.5,1.7000000000000002,15.7,22.2,96.0,89.7,22.1,2.7,10.8,0.5,0.2,2.5,2.0,320.9,309.2,320.9,15.2,0.2,0.0,309.2,False,,Scrambled
346,937502,11,20002138,1,2022,Malcolm Hill,CHI,PG,0,20000011,2022-06-20T23:13:41,19,58.9,87,1,4.1,21.4,19.0,23.8,1.9,2.7,28.3,2.2,14.8,14.9,1.9,2.4,32.4,1.9,4.1,14.4,1.0,2.1,1.6,1.4,1.2,0.5,0.5,4.1,29.7,24.0,25.6,2.5,0.8,0.30000000000000004,0.2,0.8,2.2,63.0,62.9,63.0,-12.8,0.0,0.0,62.9,False,,Scrambled
347,937021,12,20002155,1,2022,Brandon Goodwin,CLE,PG,5,20000012,2022-06-20T23:13:41,36,166.0,206,14,26.4,63.4,17.1,19.8,18.5,40.8,18.7,3.2,22.7,14.2,4.1,15.7,26.0,2.4,21.8,27.6,0.5,1.9,1.3,37.5,10.3,0.2,15.2,16.1,70.5,70.3,20.6,2.4,10.7,0.4,0.0,3.0,3.1,176.7,179.5,176.7,-21.8,0.2,0.0,179.5,False,,Scrambled
348,905021,18,20002169,1,2022,Paul Watson Jr.,OKC,PG,3,20000018,2022-06-20T23:13:41,9,34.4,64,2,2.0,14.4,14.1,17.7,1.0,1.5,27.5,1.0,10.7,3.9,0.2,0.30000000000000004,20.6,0.5,4.1,11.1,0.30000000000000004,2.7,1.5,1.4,0.5,0.5,0.7000000000000001,1.7000000000000002,12.8,14.8,17.8,1.2,1.2,0.2,0.30000000000000004,1.7000000000000002,1.9,36.8,37.0,36.8,-23.1,0.0,0.0,37.0,False,,Scrambled
349,905143,24,20002172,1,2022,Jock Landale,SA,C,1,20000024,2022-06-20T23:13:41,55,212.2,242,4,41.6,84.0,20.4,23.4,29.7,47.4,25.8,11.9,36.7,13.4,14.0,16.9,34.2,26.0,30.9,56.9,1.9,2.3,2.1,18.5,1.7000000000000002,2.4,12.8,21.8,109.2,91.5,24.6,3.2,1.8,0.1,0.30000000000000004,2.1,3.1,222.1,228.0,222.1,-6.2,0.2,0.0,228.0,False,,Scrambled
350,904903,29,20002189,1,2022,Emanuel Terry,PHO,PF,0,20000029,2022-06-20T23:13:41,3,3.1,3,2,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,2.5,19.9,16.6,18.2,0.30000000000000004,0.2,0.0,0.8,0.7000000000000001,0.0,0.8,0.0,0.1,2.1,0.5,0.0,20.6,4.0,3.2,3.6,3.2,-7.8,0.0,0.0,3.6,False,,Scrambled
351,939137,17,20002191,1,2022,Norvel Pelle,UTA,C,0,20000017,2022-06-20T23:13:41,3,2.2,3,0,0.5,0.8,24.7,24.7,0.5,0.8,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,3.0,2.8,2.9,0.0,0.0,0.2,0.30000000000000004,0.2,1.0,0.8,24.7,2.3,0.0,0.0,0.8,11.8,2.7,2.4,2.5,2.4,-7.8,0.0,0.0,2.5,False,,Scrambled
352,942451,4,20002195,1,2022,Haywood Highsmith,MIA,PF,1,20000004,2022-06-20T23:13:41,19,37.2,67,3,2.7,19.0,14.3,17.9,1.2,3.1,16.0,1.5,11.5,13.2,0.30000000000000004,0.8,16.5,1.7000000000000002,2.7,10.7,1.2,1.9,1.5,1.0,0.30000000000000004,0.5,0.5,2.2,17.7,19.9,18.5,1.4,0.9,0.1,0.30000000000000004,1.0,2.4,39.2,40.2,39.2,-15.2,0.0,0.0,40.2,False,,Scrambled
353,905042,11,20002200,1,2022,Javonte Green,CHI,PF,45,20000011,2022-06-20T23:13:41,65,433.5,626,3,72.5,133.9,22.3,24.6,57.7,92.3,25.8,14.8,41.6,14.7,33.0,39.6,34.3,37.5,76.2,113.7,1.1,2.3,1.7000000000000002,24.7,26.8,13.2,12.8,54.4,192.8,151.3,26.3,2.7,0.9,0.4,0.30000000000000004,1.3,2.0,473.5,453.0,473.5,3.4,0.0,0.0,453.0,False,,Scrambled
354,905078,22,20002213,1,2022,Jae'Sean Tate,HOU,SF,77,20000022,2022-06-20T23:13:41,78,759.3,846,3,149.6,300.3,20.5,22.2,123.6,217.1,23.4,26.0,83.2,12.9,53.6,75.8,29.1,55.6,117.4,173.0,1.2,2.6,1.9,91.5,29.7,16.9,57.3,117.8,378.6,333.7,23.4,2.9,2.9,0.30000000000000004,0.30000000000000004,2.5,3.3,805.9,813.9,805.9,-167.3,1.2,0.0,813.9,False,,Scrambled
355,904100,26,20002233,1,2022,Chris Chiozza,GS,PG,1,20000026,2022-06-20T23:13:41,34,83.1,153,23,4.1,33.4,12.2,16.3,1.2,11.5,10.3,2.9,21.8,13.2,0.30000000000000004,0.5,27.5,1.5,11.1,14.8,0.5,1.3,0.9,26.8,2.2,0.0,13.2,13.2,27.6,33.9,16.7,1.0,3.8,0.30000000000000004,0.0,11.5,2.3,88.5,93.9,88.5,-20.2,0.0,0.0,93.9,False,,Scrambled
356,905747,4,20002254,1,2022,Gabe Vincent,MIA,PG,27,20000004,2022-06-20T23:13:41,68,455.3,654,14,88.2,211.4,17.2,22.0,39.1,78.3,20.6,49.0,133.1,15.2,18.1,22.2,33.6,3.7,42.8,51.9,0.30000000000000004,1.2,0.8,86.5,25.1,2.0,40.4,65.1,243.5,221.1,22.7,2.1,3.3,0.30000000000000004,0.1,2.6,3.0,485.4,502.6,485.4,40.8,0.0,0.0,502.6,False,,Scrambled
357,937026,27,20002264,1,2022,Jemerrio Jones,LAL,PF,0,20000027,2022-06-20T23:13:41,2,1.6,2,18,0.30000000000000004,0.5,27.5,27.5,0.30000000000000004,0.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.2,0.5,2.5,1.2,1.9,0.0,0.2,0.0,0.0,0.30000000000000004,0.7000000000000001,0.5,27.5,2.8,0.0,0.6000000000000001,0.0,0.0,1.5,1.8,1.7000000000000002,1.8,-5.4,0.0,0.0,1.7000000000000002,False,,Scrambled
358,905153,21,20002266,1,2022,Ja Morant,MEM,PG,57,20000021,2022-06-20T23:13:41,57,1034.1,778,20,239.0,484.9,20.3,21.8,202.7,379.5,22.0,36.3,105.5,14.2,130.2,171.0,31.4,31.7,102.2,133.9,0.7000000000000001,2.4,1.5,158.2,27.2,3.7,80.8,35.4,644.4,560.2,23.7,12.2,14.1,0.30000000000000004,0.2,2.1,14.0,1070.4,1106.1,1070.4,77.9,1.7000000000000002,0.2,1106.1,False,,Scrambled
359,905733,3,20002268,1,2022,De'Andre Hunter,ATL,SF,52,20000003,2022-06-20T23:13:41,53,439.7,648,20,104.6,236.9,18.2,20.8,74.2,156.6,19.5,30.5,80.3,15.6,52.3,68.4,31.5,10.7,61.8,72.5,0.30000000000000004,1.8,1.0,28.0,14.8,3.6,28.4,63.9,292.1,267.0,22.5,2.2,1.0,0.2,0.2,1.6,3.4,463.2,474.0,463.2,11.1,0.30000000000000004,0.0,474.0,False,,Scrambled
360,904860,12,20002270,1,2022,Darius Garland,CLE,PG,68,20000012,2022-06-20T23:13:41,68,1054.8,1001,1,223.3,483.3,19.0,22.1,151.6,296.2,21.1,71.7,187.0,15.8,88.6,99.3,36.8,16.1,76.2,92.3,0.30000000000000004,1.4,0.9,240.2,36.7,1.2,102.2,47.4,606.9,527.0,23.7,3.8,16.4,0.30000000000000004,0.0,2.8,11.6,1094.4,1164.9,1094.4,154.9,11.9,0.2,1164.9,False,,Scrambled
361,904991,23,20002271,1,2022,Zion Williamson,NO,PF,0,20000023,2022-06-20T23:13:41,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
362,904812,6,20002272,1,2022,RJ Barrett,NY,SG,70,20000006,2022-06-20T23:13:41,70,894.3,995,10,200.6,491.9,16.8,19.2,143.8,325.5,18.2,56.9,166.4,14.1,119.5,167.3,29.4,27.2,140.9,168.1,0.5,2.6,1.5,85.7,17.7,2.7,62.2,58.5,577.6,565.5,21.1,2.8,2.5,0.2,0.1,1.7000000000000002,11.5,918.6,964.7,918.6,-60.2,0.7000000000000001,0.0,964.7,False,,Scrambled
363,904877,21,20002273,1,2022,Jarrett Culver,MEM,SG,0,20000021,2022-06-20T23:13:41,37,110.0,139,2,21.0,55.6,15.6,17.4,16.1,36.3,18.3,2.0,19.4,10.5,2.7,14.0,19.4,2.2,14.4,19.8,0.7000000000000001,1.9,1.3,13.6,3.4,0.8,3.4,17.3,53.6,61.8,17.8,1.9,2.2,0.5,0.2,2.0,3.5,120.3,117.6,120.3,-7.4,0.0,0.0,117.6,False,,Scrambled
364,905102,23,20002274,1,2022,Jaxson Hayes,NO,PF,28,20000023,2022-06-20T23:13:41,70,502.0,576,2,100.9,164.0,25.4,26.4,92.7,140.5,27.2,3.4,23.5,14.5,59.3,77.5,31.6,47.4,82.4,129.8,1.5,2.8,2.1,17.7,13.6,22.7,22.2,63.9,269.4,198.1,28.1,3.6,0.8,0.2,0.6000000000000001,1.7000000000000002,2.8,538.3,526.2,538.3,3.7,0.7000000000000001,0.0,526.2,False,,Scrambled
365,904801,1,20002275,1,2022,Rui Hachimura,WAS,PF,13,20000001,2022-06-20T23:13:41,42,317.2,389,12,77.0,157.0,20.2,23.2,54.4,106.3,21.1,22.7,50.7,18.4,19.0,27.2,28.7,10.3,55.6,65.9,0.5,2.6,1.6,19.8,3.9,1.5,13.6,21.8,195.7,168.9,23.9,3.0,1.3,0.2,0.1,1.3,3.6,330.4,338.7,330.4,-52.3,0.0,0.0,338.7,False,,Scrambled
366,905767,6,20002276,1,2022,Cam Reddish,NY,SF,6,20000006,2022-06-20T23:13:41,49,313.9,417,1,68.0,168.1,16.6,20.0,40.8,92.3,18.2,27.2,75.8,14.8,41.6,46.1,37.2,10.3,33.0,43.3,0.4,1.5,0.9,19.8,19.4,2.5,23.5,24.7,204.8,188.4,22.4,2.6,1.3,0.4,0.2,1.9,3.8,339.5,341.4,339.5,-89.4,0.0,0.0,341.4,False,,Scrambled
367,904861,24,20002277,1,2022,Romeo Langford,SA,PG,5,20000024,2022-06-20T23:13:41,48,180.9,317,3,34.2,78.7,17.9,21.1,22.2,43.7,21.0,11.9,35.0,14.0,3.9,17.3,22.6,12.4,32.1,44.5,0.7000000000000001,1.8,1.2,3.6,3.7,2.7,2.7,19.4,89.8,86.3,21.4,1.8,0.6000000000000001,0.2,0.30000000000000004,1.2,2.1,196.6,192.4,196.6,0.8,0.0,0.0,192.4,False,,Scrambled
368,904839,9,20002278,1,2022,Grant Williams,BOS,PF,21,20000009,2022-06-20T23:13:41,77,485.0,772,15,84.5,178.0,19.6,24.6,40.8,71.7,23.4,43.7,106.3,16.9,35.4,39.1,37.3,26.4,86.5,112.9,0.6000000000000001,2.0,1.3,32.5,15.7,23.5,25.5,76.6,248.0,195.2,26.2,2.2,1.0,0.2,0.5,2.0,2.1,524.2,525.9,524.2,60.2,0.2,0.0,525.9,False,,Scrambled
369,905091,2,20002279,1,2022,P.J. Washington,CHA,PF,28,20000002,2022-06-20T23:13:41,65,596.1,727,15,103.0,219.2,19.4,23.6,57.7,95.2,25.0,45.3,124.0,15.0,23.9,33.4,29.5,33.8,105.1,138.8,0.8,2.6,1.7000000000000002,60.6,23.5,25.1,33.8,62.6,275.2,233.9,24.3,2.8,1.9,0.30000000000000004,0.6000000000000001,2.1,2.7,644.7,644.5,644.7,58.9,0.5,0.0,644.5,False,,Scrambled
370,905121,11,20002280,1,2022,Coby White,CHI,PG,17,20000011,2022-06-20T23:13:41,61,520.9,690,22,114.9,265.3,17.8,22.2,58.9,119.9,20.2,56.0,145.4,15.9,32.1,37.5,35.3,2.9,68.0,75.0,0.2,1.9,1.0,72.5,11.9,1.9,28.8,56.4,318.1,281.8,23.2,2.5,2.5,0.1,0.1,1.6,3.4,537.4,567.7,537.4,-14.0,0.2,0.0,567.7,False,,Scrambled
371,904125,27,20002281,1,2022,Sekou Doumbouya,LAL,PF,0,20000027,2022-06-20T23:13:41,2,12.0,3,4,0.8,1.4,25.8,30.9,0.7000000000000001,1.0,27.5,0.2,0.30000000000000004,20.6,0.5,0.7000000000000001,30.9,0.30000000000000004,0.7000000000000001,1.0,2.2,10.8,3.3,0.0,0.5,0.30000000000000004,0.30000000000000004,0.2,2.4,1.7000000000000002,28.8,18.5,0.0,1.5,1.8,2.9,12.8,14.1,12.8,14.1,4.1,0.0,0.0,12.8,False,,Scrambled
372,904932,13,20002282,1,2022,Goga Bitadze,IND,C,16,20000013,2022-06-20T23:13:41,50,298.2,299,11,54.0,103.8,21.4,23.2,44.5,70.9,25.9,3.9,33.0,11.9,26.4,38.7,28.1,32.5,40.4,72.9,2.0,2.6,2.3,22.7,3.6,17.3,19.0,44.1,143.8,120.9,24.5,3.5,1.9,0.2,0.9,2.3,3.4,324.2,317.3,324.2,-13.2,0.30000000000000004,0.0,317.3,False,,Scrambled
373,904968,21,20002283,1,2022,Brandon Clarke,MEM,PF,1,20000021,2022-06-20T23:13:41,64,570.8,512,18,118.7,184.2,26.5,26.7,116.6,175.1,27.4,0.8,3.7,3.9,35.0,53.6,26.9,55.6,85.3,140.9,1.9,3.0,2.4,35.4,16.1,28.0,14.0,50.3,274.4,207.7,27.2,11.3,1.7000000000000002,0.30000000000000004,0.8,1.1,3.0,614.9,588.3,614.9,72.5,0.7000000000000001,0.0,588.3,False,,Scrambled
374,905717,4,20002284,1,2022,Tyler Herro,MIA,SG,10,20000004,2022-06-20T23:13:41,66,859.6,886,0,206.4,462.3,18.4,21.6,134.3,281.4,19.7,72.1,180.9,16.4,78.3,90.2,35.8,13.2,122.4,135.5,0.30000000000000004,2.6,1.5,108.4,18.1,1.4,71.7,39.1,563.2,502.0,23.1,3.4,3.5,0.2,0.1,2.1,12.0,881.0,940.1,881.0,98.9,0.5,0.0,940.1,False,,Scrambled
375,904969,17,20002285,1,2022,Nickeil Alexander-Walker,UTA,PG,21,20000017,2022-06-20T23:13:41,65,492.0,603,19,104.2,280.2,15.3,18.5,61.0,140.9,17.8,43.3,139.3,12.8,33.4,44.9,30.6,14.8,61.8,76.6,0.5,1.8,1.2,64.3,19.0,3.9,38.3,42.4,285.1,299.9,19.6,2.2,2.7,0.30000000000000004,0.2,1.9,10.1,520.4,537.9,520.4,-46.1,0.30000000000000004,0.0,537.9,False,,Scrambled
376,905013,18,20002286,1,2022,Darius Bazley,OKC,PF,53,20000018,2022-06-20T23:13:41,69,650.8,791,1,112.9,267.4,17.4,19.9,79.9,156.6,21.1,33.0,110.8,12.2,48.2,70.0,28.3,29.3,150.4,179.6,0.6000000000000001,3.4,2.0,40.0,23.9,28.8,37.1,28.0,306.9,298.2,21.2,2.5,1.3,0.2,0.6000000000000001,1.9,3.1,703.6,699.2,703.6,-194.5,1.2,0.0,699.2,False,,Scrambled
377,904878,5,20002287,1,2022,Chuma Okeke,ORL,PF,20,20000005,2022-06-20T23:13:41,70,584.8,720,15,89.0,236.9,15.5,19.7,40.4,84.0,19.8,48.6,152.9,13.1,22.7,26.8,34.9,19.4,123.6,143.0,0.5,3.1,1.8,48.6,40.0,17.3,23.5,39.1,249.3,248.7,20.6,2.5,1.7000000000000002,0.5,0.4,1.5,2.8,642.1,629.8,642.1,-129.8,0.5,0.0,629.8,False,,Scrambled
378,905103,7,20002288,1,2022,Matisse Thybulle,PHI,SG,50,20000007,2022-06-20T23:13:41,66,414.3,694,0,61.8,123.6,20.6,23.6,43.3,64.3,27.7,18.5,59.3,12.9,14.0,17.7,32.6,17.3,44.9,62.2,0.5,1.2,0.8,30.9,47.4,29.3,16.1,65.1,156.1,131.4,24.5,2.1,1.0,0.6000000000000001,0.6000000000000001,1.8,1.6,491.0,434.8,491.0,35.8,0.0,0.0,434.8,False,,Scrambled
379,904992,29,20002289,1,2022,Cameron Johnson,PHO,PF,16,20000029,2022-06-20T23:13:41,66,575.6,712,0,114.9,250.1,19.0,24.6,46.6,89.0,21.5,68.4,161.1,17.5,40.4,47.0,35.4,17.3,95.2,112.5,0.5,2.4,1.4,40.8,23.5,2.7,19.4,46.6,338.7,270.7,25.8,3.1,1.3,0.30000000000000004,0.1,1.1,3.0,605.7,625.1,605.7,90.2,0.0,0.0,625.1,False,,Scrambled
380,905144,6,20002290,1,2022,Luka Samanic,NY,PF,0,20000006,2022-06-20T23:13:41,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
381,904862,5,20002291,1,2022,Bol Bol,ORL,C,0,20000005,2022-06-20T23:13:41,13,27.4,33,21,2.5,11.1,22.9,24.4,2.4,3.9,25.1,0.2,0.7000000000000001,10.3,0.30000000000000004,0.5,27.5,0.7000000000000001,2.7,3.4,0.9,3.6,2.2,0.8,0.2,0.30000000000000004,0.7000000000000001,0.7000000000000001,13.6,11.7,23.9,2.8,1.7000000000000002,0.1,0.4,2.1,3.0,28.6,28.8,28.6,0.8,0.0,0.0,28.8,False,,Scrambled
382,904115,8,20002292,1,2022,Nicolas Claxton,BKN,PF,19,20000008,2022-06-20T23:13:41,47,372.2,400,20,73.3,108.8,27.8,27.8,73.3,108.8,27.8,0.0,0.0,0.0,22.2,38.3,23.9,37.5,71.3,108.8,1.8,3.2,2.5,17.7,4.1,21.0,15.7,45.3,168.9,125.6,27.7,3.6,1.1,0.2,0.8,1.9,2.6,403.1,387.9,403.1,-11.9,0.7000000000000001,0.0,387.9,False,,Scrambled
383,991177,14,20002293,1,2022,Carsen Edwards,DET,PG,0,20000014,2022-06-20T23:13:41,4,20.7,33,2,1.5,12.4,12.4,15.1,0.8,2.4,14.7,0.7000000000000001,2.7,10.3,0.2,0.2,41.2,0.30000000000000004,0.7000000000000001,1.0,0.4,1.0,0.7000000000000001,2.4,0.30000000000000004,0.0,0.8,0.7000000000000001,3.9,12.5,15.5,1.3,10.7,0.2,0.0,2.4,3.3,21.5,22.7,21.5,-4.9,0.0,0.0,22.7,False,,Scrambled
384,904852,2,20002294,1,2022,Cody Martin,CHA,SF,11,20000002,2022-06-20T23:13:41,71,549.4,769,11,84.0,174.3,19.9,22.8,58.9,108.8,22.3,25.1,65.5,15.8,30.9,44.1,28.9,33.8,83.6,117.4,0.8,2.0,1.4,73.7,36.3,13.2,25.1,47.8,224.1,193.7,23.9,2.6,2.1,0.4,0.30000000000000004,1.9,2.1,598.8,580.4,598.8,-11.5,0.0,0.0,580.4,False,,Scrambled
385,904945,22,20002295,1,2022,Kevin Porter Jr.,HOU,PG,61,20000022,2022-06-20T23:13:41,61,751.2,785,12,138.0,332.9,17.1,21.0,74.2,162.7,18.8,63.9,170.2,15.4,51.1,79.5,26.5,17.7,92.3,110.0,0.4,2.2,1.3,154.9,28.4,3.7,79.1,64.3,391.0,367.9,21.9,2.9,12.6,0.30000000000000004,0.2,3.0,4.1,788.7,835.0,788.7,-115.8,1.7000000000000002,0.2,835.0,False,,Scrambled
386,904915,12,20002296,1,2022,Dylan Windler,CLE,SF,0,20000012,2022-06-20T23:13:41,50,117.7,189,2,15.2,40.4,15.6,20.2,2.7,11.5,23.5,3.6,28.8,12.4,2.5,3.1,34.3,3.6,28.0,36.7,0.9,2.7,1.8,14.0,2.4,0.5,2.7,19.4,45.3,43.6,21.4,1.7000000000000002,1.7000000000000002,0.30000000000000004,0.1,2.2,2.0,124.8,127.2,124.8,-4.1,0.0,0.0,127.2,False,,Scrambled
387,904981,18,20002297,1,2022,Isaiah Roby,OKC,PF,28,20000018,2022-06-20T23:13:41,45,378.2,389,22,68.4,133.1,21.2,24.0,50.3,92.3,22.5,18.1,40.8,18.3,32.1,47.8,27.7,30.9,58.5,89.4,1.4,2.7,2.0,29.3,14.8,14.0,17.7,44.9,187.0,154.1,25.0,3.6,2.1,0.30000000000000004,0.6000000000000001,1.8,3.2,407.0,403.0,407.0,-76.2,0.7000000000000001,0.0,403.0,False,,Scrambled
388,940138,14,20002298,1,2022,Deividas Sirvydis,DET,SF,0,20000014,2022-06-20T23:13:41,3,3.3,11,15,0.2,1.7000000000000002,1.7000000000000002,3.4,0.0,0.5,0.0,0.2,1.2,2.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.6,2.1,0.2,0.5,0.2,0.0,0.7000000000000001,0.5,1.7000000000000002,2.5,0.30000000000000004,0.8,0.9,0.6000000000000001,0.0,2.8,4.0,3.5,4.0,-11.5,0.0,0.0,3.5,False,,Scrambled
389,904933,17,20002299,1,2022,Eric Paschall,UTA,PF,3,20000017,2022-06-20T23:13:41,58,212.7,302,3,47.0,96.8,20.0,23.5,30.5,52.3,24.0,16.5,44.5,15.2,27.2,35.4,31.6,12.4,31.3,43.7,0.8,1.9,1.3,14.8,1.5,0.8,11.1,21.0,137.6,112.4,25.2,2.7,1.2,0.1,0.1,1.5,3.0,218.4,228.7,218.4,-11.9,0.0,0.0,228.7,False,,Scrambled
